respondent_id,h1n1 vaccine,seasonal vaccine
47263,0.297654944,0.716194008
47264,0.208528171,0.597081652
47265,0.241174437,0.532734027
47266,0.079983685,0.682539722
47267,0.142224568,0.142224568
47268,0.020979758,0.020979758
47269,0.469115375,0.611118778
47270,0.056589262,0.056589262
47271,0.164743141,0.231037986
47273,0.711049478,0.89824379
47274,0.301604931,0.830494351
47275,0.175930662,0.158040186
47276,0.711576125,0.711576125
47278,0.011771814,0.011771814
47279,0.738946939,0.950422559
47280,0.065409032,0.065409032
47281,0.698304064,0.565501778
47282,0.321002551,0.648873108
47283,0.124571882,0.201955535
47284,0.086565301,0.086565301
47285,0.13223237,0.208869599
47286,0.116468467,0.805285776
47287,0.146985497,0.122359491
47288,0.864974936,0.919511136
47289,0.92933697,0.92933697
47290,0.915449216,0.942984393
47291,0.073412442,0.248460897
47292,0.508548919,0.951189871
47293,0.43128168,0.303270086
47294,0.305487538,0.491561631
47295,0.211069423,0.178352071
47296,0.252687708,0.923658797
47297,0.194670136,0.119951558
47298,0.395676398,0.785979201
47299,0.224377085,0.619352699
47300,0.232963102,0.316913491
47301,0.696562829,0.968072413
47302,0.557260373,0.415106956
47303,0.250938577,0.179454925
47304,0.731919056,0.914326077
47305,0.13404334,0.327440411
47307,0.515606351,0.374427819
47308,0.337222228,0.139243836
47309,0.124324654,0.308698273
47310,0.500619894,0.241695294
47311,0.018569474,0.095464977
47312,0.825101227,0.893501021
47313,0.05685492,0.159382428
47314,0.33251656,0.641193996
47315,0.422193842,0.422193842
47316,0.221630754,0.138341731
47317,0.17968158,0.17968158
47319,0.843590971,0.779289555
47320,0.256929488,0.925027329
47321,0.497420381,0.497420381
47322,0.176378928,0.367148313
47323,0.123143356,0.199842188
47324,0.082088941,0.219529531
47325,0.045027606,0.03674777
47326,0.917073364,0.944111905
47327,0.147539098,0.176215243
47328,0.458094393,0.967998326
47329,0.42497155,0.863287226
47330,0.854998799,0.279007972
47331,0.056487685,0.007404027
47332,0.311791973,0.918476238
47334,0.064118934,0.037194439
47335,0.624185178,0.746549631
47336,0.569400918,0.668867965
47337,0.252833255,0.25335686
47338,0.715526111,0.715526111
47339,0.040516313,0.040516313
47340,0.216588711,0.519390318
47341,0.338819656,0.665779919
47342,0.89062093,0.935235628
47343,0.385185953,0.385185953
47344,0.198453926,0.3185394
47345,0.08253228,0.335973936
47346,0.385495326,0.629557326
47347,0.346394183,0.747754775
47348,0.299500319,0.299500319
47349,0.228463583,0.228463583
47350,0.753908894,0.844554389
47351,0.248508782,0.156791852
47352,0.240559964,0.240559964
47353,0.044486394,0.31773246
47354,0.92331658,0.92331658
47355,0.625636944,0.881085546
47356,0.865574721,0.896687399
47357,0.487050622,0.230900082
47358,0.695335348,0.738273377
47359,0.34985214,0.503950924
47360,0.143663979,0.856866348
47361,0.173119034,0.173119034
47362,0.07126899,0.104921809
47363,0.291495179,0.564084009
47364,0.484782189,0.748482767
47365,0.710538571,0.911123242
47366,0.158875468,0.250926785
47367,0.865062452,0.783307512
47368,0.427835544,0.571456379
47369,0.078289141,0.0895362
47370,0.320804587,0.890865991
47371,0.372797416,0.157834305
47372,0.729224329,0.498521263
47373,0.781222417,0.781222417
47374,0.142871294,0.142871294
47375,0.12227738,0.611167786
47376,0.314620755,0.075456452
47377,0.289775675,0.156930233
47378,0.703058787,0.966876284
47380,0.314862735,0.362240859
47381,0.062255476,0.397733638
47382,0.054174779,0.1272177
47383,0.756040134,0.463493983
47385,0.247865908,0.100675156
47386,0.624515214,0.747339165
47387,0.355353273,0.945481306
47388,0.222821634,0.19716325
47389,0.241617705,0.796622003
47390,0.108643789,0.014103028
47391,0.587922978,0.934177174
47392,0.222600763,0.33740928
47393,0.303972417,0.303972417
47394,0.266537066,0.266537066
47395,0.898102306,0.610442968
47396,0.769749673,0.343848578
47398,0.727307711,0.727307711
47399,0.686291817,0.730009505
47400,0.169033092,0.585762686
47401,0.009004165,0.048236868
47402,0.27797594,0.740361047
47403,0.139854266,0.476983612
47404,0.050931417,0.105248058
47405,0.099976328,0.258917864
47406,0.209774246,0.209774246
47407,0.457108274,0.457108274
47409,0.827709208,0.827709208
47410,0.454751363,0.749488101
47411,0.248783314,0.370657193
47412,0.53540388,0.900856033
47413,0.06074219,0.06074219
47414,0.180685948,0.618103035
47415,0.780332856,0.895427714
47416,0.234317558,0.631233032
47417,0.317579052,0.317579052
47418,0.185899292,0.220106146
47419,0.916919492,0.962620393
47420,0.078656525,0.211675516
47421,0.215354333,0.091760764
47422,0.272679372,0.272679372
47423,0.690016002,0.465895115
47424,0.704034668,0.773900397
47425,0.218783056,0.098645332
47426,0.135008586,0.080683634
47428,0.934363277,0.946360147
47429,0.141719812,0.342444005
47430,0.021574192,0.011544432
47431,0.043112591,0.078593843
47432,0.474427374,0.336687013
47433,0.703039468,0.838429429
47434,0.409567776,0.551613262
47435,0.257635621,0.219235853
47436,0.26629377,0.26629377
47437,0.836594311,0.618143686
47438,0.205214404,0.127087377
47439,0.364709193,0.934369046
47440,0.129955158,0.129955158
47441,0.135547592,0.154370961
47442,0.163249217,0.874704418
47443,0.810019529,0.810019529
47444,0.138951685,0.222992654
47445,0.049968005,0.141945343
47446,0.028337547,0.016178451
47447,0.03317398,0.031393342
47449,0.114173272,0.556057497
47450,0.407138786,0.936343971
47451,0.254522302,0.503560006
47452,0.251464174,0.653294366
47453,0.928333364,0.951893128
47454,0.691705309,0.949577189
47455,0.360056869,0.668688162
47456,0.278638323,0.814206141
47457,0.559434845,0.331651079
47458,0.201343002,0.296346227
47459,0.930171817,0.720727726
47460,0.359784479,0.36042273
47461,0.795991903,0.828247908
47462,0.196904418,0.196904418
47463,0.252386746,0.37514434
47464,0.360206436,0.203913379
47465,0.912452323,0.649493192
47466,0.490911115,0.052986115
47467,0.714151626,0.410538108
47468,0.53375008,0.571324499
47469,0.289589713,0.722262242
47470,0.223538332,0.618214303
47471,0.623405287,0.587767973
47472,0.346937326,0.655848117
47473,0.16062004,0.25390201
47474,0.579791572,0.579791572
47475,0.096820816,0.032959973
47476,0.774725076,0.735625716
47477,0.263507432,0.583082477
47478,0.379808345,0.956241604
47479,0.176111298,0.208979421
47480,0.267078751,0.202521771
47481,0.045860358,0.131321805
47482,0.504570014,0.678316344
47483,0.93934741,0.897254043
47484,0.316318791,0.624017052
47485,0.115185122,0.422700388
47486,0.486066478,0.258242359
47487,0.922996162,0.922996162
47488,0.583115345,0.583115345
47489,0.155016232,0.660796508
47490,0.12541989,0.074811894
47491,0.527747608,0.290895095
47492,0.821090539,0.982585743
47493,0.18155545,0.097258012
47494,0.520002157,0.795341112
47495,0.08117458,0.193116088
47496,0.119500397,0.119500397
47497,0.744256219,0.98325427
47498,0.267448291,0.103490004
47499,0.817111672,0.894011995
47500,0.257772394,0.3003256
47501,0.585255291,0.585255291
47502,0.127717831,0.127717831
47504,0.867724646,0.66207434
47505,0.422243711,0.291829947
47506,0.105228986,0.013577221
47507,0.060325469,0.032885902
47508,0.276881271,0.69570653
47509,0.226453834,0.160824466
47510,0.334311821,0.334311821
47511,0.609139072,0.746340293
47512,0.89533723,0.938161763
47513,0.154190494,0.093210592
47515,0.52779677,0.580087578
47516,0.763055785,0.316594901
47517,0.231227281,0.347861915
47518,0.433317996,0.433998265
47519,0.736830035,0.736830035
47520,0.177936066,0.793377077
47521,0.190139236,0.133221782
47523,0.517885797,0.517885797
47524,0.72718935,0.599815296
47525,0.078207838,0.114732376
47527,0.692772181,0.416218823
47528,0.267190777,0.804449524
47529,0.260421988,0.260421988
47530,0.282032066,0.554043698
47531,0.608527153,0.607867119
47532,0.254548028,0.254548028
47533,0.172913214,0.577202945
47534,0.157420854,0.679452543
47535,0.738096438,0.833278291
47536,0.448732243,0.36195089
47537,0.042343379,0.207954927
47538,0.820081684,0.286611025
47539,0.980371092,0.980371092
47540,0.346772507,0.626719808
47541,0.021125904,0.036863986
47542,0.817054096,0.817054096
47543,0.054704241,0.093312545
47544,0.106874141,0.153819463
47545,0.41890982,0.661358805
47547,0.686098604,0.804936096
47548,0.236369203,0.236369203
47549,0.098901737,0.1200331
47550,0.282050872,0.111036391
47551,0.709187905,0.965116841
47553,0.091846163,0.152083143
47554,0.799563671,0.558459572
47555,0.01558503,0.219267567
47556,0.448499001,0.448499001
47557,0.115803793,0.965311992
47558,0.420721319,0.696696033
47559,0.928472409,0.958479893
47560,0.553544766,0.770583549
47561,0.098950007,0.820213419
47562,0.169063317,0.265696659
47563,0.088657314,0.07278056
47564,0.148148728,0.235726814
47565,0.627628077,0.67565738
47566,0.854800398,0.826088837
47567,0.164508072,0.613114198
47568,0.238132124,0.149835605
47569,0.195994693,0.063631921
47570,0.228276106,0.228276106
47571,0.54839883,0.696290778
47572,0.723778376,0.774673756
47573,0.434701009,0.787913242
47574,0.846262434,0.495303198
47575,0.402976009,0.434291724
47576,0.187216308,0.187216308
47577,0.45060852,0.973243251
47578,0.117566474,0.117566474
47579,0.097061893,0.768146041
47581,0.23989939,0.23989939
47582,0.571128355,0.571128355
47583,0.125713324,0.150898265
47584,0.381783716,0.776460212
47586,0.119789611,0.638523406
47587,0.894392256,0.894392256
47588,0.195209019,0.300783814
47589,0.753753349,0.753753349
47590,0.415939708,0.718677538
47592,0.086437507,0.050648302
47593,0.295363114,0.191170778
47594,0.172578247,0.301598133
47595,0.343932976,0.227667396
47596,0.809372855,0.573100768
47597,0.21707627,0.255221429
47598,0.24218432,0.670307804
47599,0.131349881,0.131349881
47600,0.33803389,0.33803389
47601,0.277889801,0.391974597
47602,0.313147581,0.090831549
47603,0.437419209,0.351430962
47604,0.284265474,0.818378647
47605,0.068635013,0.013003488
47606,0.334712581,0.472220237
47607,0.042203734,0.042203734
47608,0.878469067,0.738009099
47609,0.421279372,0.421279372
47610,0.49562011,0.148721982
47611,0.632920699,0.777161142
47612,0.314859184,0.314859184
47613,0.961551187,0.63663618
47614,0.127067179,0.152476044
47615,0.890059815,0.962211857
47616,0.343783974,0.855641962
47618,0.353454733,0.632277373
47619,0.085629746,0.217665002
47620,0.492257562,0.492257562
47621,0.198922841,0.198922841
47622,0.325972475,0.080688056
47623,0.143184013,0.970891846
47624,0.165696821,0.165696821
47625,0.019758386,0.032488936
47626,0.147381397,0.234630815
47627,0.6265435,0.687622503
47628,0.492520962,0.492520962
47629,0.534308277,0.900213478
47630,0.090890345,0.150959081
47631,0.08150436,0.135974241
47632,0.930477666,0.930477666
47634,0.360444212,0.81588503
47635,0.030914091,0.091184753
47636,0.755947578,0.755947578
47637,0.214152256,0.567643528
47640,0.714242249,0.584279037
47641,0.354532306,0.354532306
47642,0.021829,0.442622346
47643,0.263694757,0.123368758
47644,0.504574501,0.363504728
47645,0.509566281,0.694882198
47646,0.29579587,0.919239629
47647,0.098473111,0.588408049
47648,0.093684312,0.693259288
47649,0.309389415,0.309389415
47650,0.769242395,0.941537419
47651,0.04697561,0.057422557
47652,0.363185863,0.642061736
47653,0.782730893,0.864665796
47654,0.40505276,0.236994193
47655,0.297978662,0.344092142
47656,0.536637121,0.588711827
47657,0.212061034,0.600196535
47658,0.715382374,0.816769814
47659,0.116466131,0.940606283
47660,0.505434069,0.505434069
47661,0.591424241,0.591424241
47663,0.37305922,0.911601591
47664,0.166001905,0.166001905
47665,0.198773677,0.088827775
47666,0.855241134,0.928682711
47667,0.050712368,0.347005463
47668,0.701319167,0.701319167
47669,0.341594157,0.744249141
47670,0.52858877,0.917931127
47671,0.749393708,0.675741352
47672,0.078754847,0.222535803
47673,0.540229836,0.152496476
47674,0.412128747,0.715490757
47675,0.227894058,0.497048996
47676,0.624633296,0.71766802
47677,0.363266011,0.363266011
47678,0.213659494,0.214591687
47679,0.663240246,0.663240246
47681,0.075351872,0.702322738
47682,0.876939844,0.876939844
47683,0.053692766,0.053692766
47684,0.279761714,0.698733903
47685,0.248925633,0.767764862
47686,0.066021238,0.066021238
47687,0.541863891,0.593795825
47689,0.139721208,0.028141149
47690,0.055000644,0.055000644
47691,0.268850261,0.268850261
47692,0.565573949,0.947929343
47693,0.368437636,0.86874146
47694,0.194720549,0.269736128
47695,0.359708053,0.781373271
47696,0.194246304,0.194246304
47697,0.084826865,0.080095464
47698,0.054333919,0.070101589
47699,0.659477299,0.659477299
47700,0.18832537,0.101273563
47701,0.040342194,0.649613584
47702,0.154174606,0.244805037
47703,0.064521804,0.17826195
47704,0.033073963,0.070106056
47705,0.192537543,0.964170971
47706,0.468069951,0.520971897
47707,0.312216789,0.239821534
47708,0.27534038,0.235137603
47709,0.524587119,0.926028813
47710,0.336934076,0.474703176
47711,0.079013808,0.262544579
47712,0.565801734,0.565801734
47713,0.392956893,0.794459689
47714,0.260585281,0.676657151
47715,0.659276126,0.975024938
47716,0.69419625,0.367386166
47717,0.489133029,0.910225284
47718,0.536984739,0.536984739
47719,0.10347756,0.292806273
47720,0.399558984,0.930503041
47721,0.340884141,0.494034423
47722,0.902996175,0.902753283
47723,0.335383886,0.472280882
47724,0.475456062,0.475456062
47725,0.32065415,0.289040512
47726,0.088348231,0.122379261
47727,0.736237161,0.849177384
47728,0.033239713,0.519623731
47729,0.843475075,0.843475075
47730,0.350881309,0.350881309
47731,0.054198924,0.074549183
47732,0.577984313,0.399458792
47733,0.896504993,0.464093675
47734,0.531808829,0.253311267
47735,0.109051953,0.304521916
47736,0.135313916,0.135313916
47737,0.143550733,0.143550733
47738,0.131057919,0.131057919
47740,0.048882774,0.083534191
47741,0.488014659,0.81223349
47742,0.144076036,0.63933602
47743,0.407647789,0.179522651
47744,0.671991094,0.170388092
47745,0.463830815,0.569235394
47746,0.589151211,0.551913845
47747,0.813969262,0.92424614
47748,0.961047965,0.961047965
47749,0.139927449,0.22392306
47750,0.031440353,0.144914716
47751,0.941378186,0.96616868
47752,0.747453979,0.866761567
47753,0.106807531,0.1753666
47754,0.41408906,0.915030034
47755,0.380926713,0.93881576
47756,0.848338574,0.758256787
47757,0.149884111,0.863178983
47758,0.824161246,0.852787073
47759,0.159781628,0.225099587
47760,0.146982646,0.234557739
47761,0.647800476,0.925687205
47762,0.089439723,0.107990459
47763,0.282905421,0.881371426
47764,0.205589311,0.205589311
47765,0.39749643,0.745223702
47766,0.248420217,0.11495359
47767,0.145166246,0.734365758
47768,0.772262469,0.518802041
47769,0.573148082,0.415618495
47770,0.872949124,0.879138767
47771,0.263038121,0.034453268
47772,0.256391242,0.639611211
47773,0.11335628,0.28735796
47774,0.039812845,0.138808635
47775,0.171088697,0.171088697
47777,0.125522014,0.125522014
47778,0.178486754,0.356043629
47779,0.438891518,0.351531499
47780,0.757416483,0.498862507
47781,0.197299356,0.233003526
47782,0.182216068,0.097161464
47783,0.366219134,0.506117731
47784,0.094775399,0.220962265
47785,0.222755194,0.261564876
47786,0.443795409,0.201459188
47787,0.191022641,0.265082565
47788,0.12970237,0.487376578
47789,0.704899277,0.930724905
47790,0.173522404,0.973114422
47791,0.528986144,0.528986144
47792,0.041981505,0.036371537
47793,0.181837693,0.820705128
47794,0.28052077,0.110020004
47795,0.375214839,0.806322947
47797,0.749277319,0.950161783
47798,0.194286203,0.051582985
47799,0.304976099,0.262010716
47800,0.08857539,0.819822445
47801,0.257595824,0.257595824
47802,0.741973089,0.476223537
47803,0.264552014,0.264552014
47804,0.244216451,0.138076119
47805,0.138466063,0.197114549
47806,0.197149185,0.121622795
47807,0.836631681,0.638262914
47808,0.444180387,0.310634084
47809,0.941321316,0.941321316
47810,0.441349443,0.713607467
47811,0.880482599,0.880482599
47812,0.308530187,0.778190061
47814,0.074231781,0.043142541
47815,0.372536376,0.158054186
47816,0.637878286,0.729054198
47817,0.022496019,0.027656915
47818,0.318383133,0.401288363
47819,0.745613582,0.215700669
47820,0.025448501,0.085649906
47821,0.796840045,0.332198296
47822,0.416525742,0.789973962
47823,0.21841009,0.154645861
47824,0.260374849,0.777869303
47825,0.156352142,0.247887475
47826,0.38405952,0.663531977
47827,0.850452707,0.578134123
47828,0.762826209,0.64394399
47829,0.14226436,0.085524136
47830,0.035308273,0.616816792
47831,0.111483915,0.1525732
47832,0.0670008,0.0670008
47833,0.289453936,0.69616512
47834,0.099549548,0.099549548
47835,0.205909731,0.058812003
47836,0.165148461,0.100349018
47837,0.331236336,0.378408882
47838,0.218032248,0.520126021
47839,0.099074583,0.484433288
47840,0.156015571,0.925860404
47841,0.033564657,0.050379475
47842,0.235841375,0.493952989
47844,0.728818544,0.945950412
47845,0.575253923,0.347343683
47846,0.112201835,0.718305157
47847,0.961931676,0.959681112
47848,0.503827617,0.642964499
47849,0.033986728,0.033986728
47850,0.888719106,0.445322003
47851,0.9241694,0.9241694
47852,0.089479489,0.354074591
47853,0.96210498,0.983400243
47854,0.515084089,0.96362081
47855,0.048669023,0.048669023
47856,0.042316155,0.010564695
47857,0.448796323,0.205185857
47858,0.208057531,0.909152809
47859,0.481196686,0.636509108
47860,0.305605238,0.305605238
47861,0.063866553,0.02840741
47862,0.064556645,0.026402648
47863,0.148704134,0.510528162
47864,0.26042312,0.384420517
47865,0.891368367,0.891368367
47866,0.061760157,0.341677502
47868,0.145202597,0.330219942
47869,0.837251714,0.845234087
47870,0.177649482,0.148782092
47871,0.538118654,0.538118654
47872,0.557253546,0.773227982
47875,0.725668863,0.725668863
47876,0.106921691,0.106921691
47877,0.032399536,0.045966195
47878,0.090736349,0.030752041
47879,0.707129007,0.68903211
47880,0.197279512,0.967153451
47881,0.085263668,0.191726369
47882,0.752373203,0.212160314
47883,0.022788525,0.022788525
47885,0.429837324,0.378870303
47886,0.126667866,0.204597445
47887,0.081827682,0.219409198
47888,0.286608158,0.184694711
47889,0.397074112,0.397074112
47890,0.503624796,0.623476381
47891,0.204514735,0.313163948
47892,0.869071666,0.541314438
47893,0.127551842,0.075963844
47894,0.157850867,0.139003925
47895,0.350577445,0.976988959
47896,0.228921838,0.345541425
47897,0.070013817,0.603013684
47898,0.118685279,0.193219287
47900,0.251704043,0.47678198
47901,0.109579325,0.150085216
47902,0.376838964,0.518173575
47903,0.494468754,0.755709849
47904,0.585744334,0.966044053
47905,0.712163575,0.712731021
47906,0.13896973,0.581011901
47907,0.307677867,0.842216578
47908,0.7699793,0.652423958
47909,0.870341704,0.977180855
47911,0.626814512,0.34812029
47912,0.313993995,0.942305972
47913,0.390001511,0.404313008
47914,0.190333082,0.225130173
47915,0.211851552,0.459495471
47916,0.3886368,0.168130791
47917,0.304714278,0.198150856
47919,0.15381839,0.093203307
47920,0.235290935,0.493188932
47921,0.027601482,0.03389303
47922,0.291952994,0.222734768
47923,0.446677999,0.345752099
47924,0.595903202,0.920805599
47925,0.25980135,0.876263648
47926,0.493925152,0.951544692
47928,0.919159405,0.919159405
47929,0.590345178,0.759541438
47930,0.222382613,0.385312188
47931,0.031253632,0.031253632
47932,0.020254367,0.267783888
47933,0.273511628,0.437359933
47934,0.094814305,0.082964654
47935,0.976772381,0.842107341
47936,0.888490017,0.933909395
47937,0.840267381,0.840267381
47938,0.139387226,0.633175319
47939,0.558872277,0.914044989
47940,0.710494334,0.900362965
47941,0.175820011,0.545427372
47942,0.220594936,0.220594936
47943,0.155559036,0.17619128
47944,0.530049589,0.544222499
47945,0.358957589,0.28069762
47946,0.916572315,0.916572315
47947,0.395255256,0.743441143
47949,0.262375501,0.810329664
47950,0.918731187,0.918731187
47951,0.229465895,0.050549521
47952,0.098471186,0.03347252
47953,0.024707142,0.123812165
47954,0.470072287,0.83264863
47955,0.564279643,0.290516384
47956,0.912905235,0.941215696
47957,0.208211505,0.208211505
47959,0.182271897,0.794363907
47960,0.106879484,0.416084108
47961,0.833585323,0.613629945
47962,0.657292791,0.858137978
47963,0.066517115,0.686529548
47964,0.143047039,0.228906476
47965,0.642339475,0.270999741
47966,0.355386661,0.547191695
47967,0.176069782,0.890051115
47968,0.162383619,0.298212557
47969,0.117508499,0.117508499
47970,0.109194465,0.728269903
47971,0.428614359,0.296667006
47972,0.248439867,0.157109517
47973,0.195909126,0.628115314
47974,0.366599491,0.245026517
47976,0.088410297,0.208527197
47977,0.691495127,0.691495127
47978,0.19006933,0.457059877
47979,0.082529683,0.045479153
47980,0.729961341,0.729961341
47981,0.441054692,0.441054692
47982,0.179899943,0.280635367
47983,0.04764687,0.04764687
47984,0.125797371,0.058087381
47986,0.081296856,0.217725833
47987,0.028638729,0.043095857
47988,0.865862167,0.955777635
47989,0.088065941,0.076595219
47990,0.126422853,0.448724865
47991,0.490614326,0.645186272
47992,0.592344479,0.412388846
47993,0.060951216,0.879882927
47994,0.4708806,0.840877377
47995,0.824065854,0.824065854
47996,0.964950233,0.984672068
47997,0.018283259,0.018283259
47998,0.96243662,0.964633673
47999,0.453911273,0.453911273
48000,0.249103641,0.028563097
48001,0.235239876,0.493117996
48002,0.203788745,0.1123247
48003,0.330187642,0.6079136
48004,0.172825113,0.396552903
48005,0.29028652,0.384537963
48006,0.495545605,0.548351684
48007,0.733106288,0.656858957
48008,0.659595253,0.947798216
48009,0.208871786,0.207957862
48010,0.519573895,0.519573895
48011,0.282520719,0.283082511
48012,0.632841275,0.87733836
48013,0.259697598,0.259697598
48014,0.528096738,0.580380737
48015,0.205196858,0.205196858
48016,0.204297285,0.447446683
48017,0.064630151,0.064630151
48018,0.709025951,0.812082907
48019,0.763029929,0.630385315
48020,0.707482006,0.707482006
48021,0.379717548,0.483235011
48022,0.211404643,0.064513186
48023,0.054218555,0.031228378
48024,0.432011905,0.828732579
48025,0.142912001,0.202999891
48026,0.34446019,0.228566366
48027,0.266259942,0.169469015
48028,0.206653856,0.31598807
48029,0.085775352,0.255706265
48030,0.73610369,0.859098134
48031,0.282360553,0.282360553
48032,0.032170144,0.526101967
48033,0.316037184,0.072196797
48034,0.464545822,0.377447206
48035,0.136778931,0.219841294
48036,0.030929666,0.030929666
48037,0.159939902,0.516417832
48038,0.845082401,0.845082401
48039,0.261180359,0.922573377
48040,0.729582179,0.879648889
48042,0.028842173,0.028842173
48043,0.355405255,0.585218288
48044,0.865960695,0.953342172
48045,0.250328751,0.474957462
48046,0.176088151,0.176490363
48047,0.268733426,0.604822099
48048,0.491293342,0.780036303
48049,0.130465937,0.456987802
48050,0.504347873,0.910539931
48051,0.372667846,0.513727735
48052,0.064818434,0.109736319
48053,0.897606318,0.967052689
48054,0.406489719,0.406489719
48055,0.221767633,0.335714374
48056,0.791969981,0.893250829
48057,0.037263354,0.037263354
48058,0.152050972,0.78204113
48059,0.474489241,0.422147761
48060,0.935151219,0.890214773
48061,0.089750138,0.406009145
48062,0.45615309,0.45615309
48063,0.375841787,0.620610411
48064,0.246962056,0.508443191
48065,0.083452682,0.059512264
48066,0.283397353,0.181921224
48067,0.133557328,0.079762487
48068,0.854338715,0.94884914
48069,0.658698055,0.704606009
48070,0.164309147,0.732742979
48071,0.619841432,0.861288133
48072,0.047302778,0.135071676
48073,0.56544481,0.564764091
48074,0.598687198,0.755425767
48075,0.125249123,0.818334798
48076,0.728462657,0.728462657
48077,0.370657019,0.370657019
48078,0.024813254,0.014144352
48079,0.1358762,0.469330606
48080,0.281215964,0.791755996
48081,0.646907906,0.951408597
48082,0.26530415,0.26530415
48083,0.298867943,0.521020446
48085,0.093063341,0.154324407
48086,0.156328618,0.156328618
48087,0.276765853,0.766784177
48088,0.236695215,0.089743473
48089,0.54638957,0.960374057
48090,0.32175502,0.21104105
48091,0.671212351,0.919477866
48092,0.128587333,0.067817473
48093,0.693098244,0.800206837
48095,0.904383214,0.943885899
48096,0.356741312,0.497236814
48097,0.460192582,0.960853863
48098,0.101217001,0.543221547
48099,0.636926924,0.444548091
48100,0.539929284,0.539929284
48101,0.285875083,0.520264574
48102,0.656164134,0.656164134
48103,0.342125546,0.341502396
48104,0.605322826,0.448236264
48105,0.278919724,0.932618911
48106,0.189410677,0.700359313
48107,0.823646787,0.724229542
48108,0.018890688,0.117185895
48109,0.118183113,0.105413827
48110,0.295240041,0.881107362
48111,0.418231001,0.560429164
48112,0.214321965,0.038062156
48113,0.777231076,0.884359487
48114,0.152101465,0.314617924
48115,0.685671595,0.794603991
48116,0.029090204,0.374812339
48117,0.086007104,0.086007104
48118,0.047868898,0.555603983
48119,0.494909343,0.532184946
48120,0.50346335,0.643265786
48121,0.112957095,0.112957095
48122,0.454359639,0.748148977
48123,0.092044947,0.182220772
48124,0.344458662,0.4980015
48125,0.413285494,0.555407465
48126,0.221277872,0.221277872
48127,0.13652545,0.036899798
48128,0.529165069,0.507726925
48129,0.623559834,0.343724295
48130,0.770683749,0.770683749
48131,0.36841925,0.471196403
48132,0.019663574,0.062932584
48134,0.442442387,0.740029046
48135,0.393335248,0.847447277
48136,0.924809943,0.93827768
48137,0.692858441,0.862172876
48139,0.783359404,0.86542106
48140,0.083607104,0.0397482
48142,0.977643805,0.987270041
48143,0.23550435,0.524260514
48144,0.957589521,0.957589521
48145,0.084700657,0.096456242
48146,0.084989329,0.698451791
48148,0.072822125,0.223360825
48149,0.075315262,0.119478675
48150,0.902997851,0.452078767
48151,0.760725572,0.253865266
48152,0.134819243,0.161491469
48153,0.283469059,0.797826539
48154,0.076677613,0.417074
48155,0.789371232,0.789371232
48156,0.089853382,0.149349382
48158,0.369111575,0.677289913
48159,0.303950613,0.303950613
48160,0.126084628,0.126084628
48161,0.059793305,0.107726881
48162,0.851546636,0.950639762
48163,0.009712324,0.030085251
48164,0.293152372,0.293152372
48166,0.111851196,0.13468687
48167,0.804920157,0.804920157
48168,0.237035032,0.495605751
48169,0.127421781,0.182382656
48170,0.491096896,0.198875987
48172,0.283608869,0.413160102
48173,0.780425533,0.167300778
48174,0.516781814,0.516781814
48175,0.058934231,0.062338426
48176,0.298403662,0.298403662
48177,0.745089578,0.745089578
48178,0.658419523,0.451692368
48179,0.084780113,0.084780113
48180,0.585554472,0.533396848
48181,0.457034186,0.131116964
48182,0.259107832,0.525182662
48183,0.258481499,0.258481499
48184,0.03893605,0.03893605
48185,0.522754014,0.925523839
48186,0.950791933,0.943318511
48187,0.396627806,0.67522006
48188,0.055265873,0.10554415
48189,0.244863444,0.365751996
48190,0.166510025,0.198016913
48191,0.926968116,0.950952981
48192,0.681216745,0.801367354
48193,0.079396707,0.096325056
48194,0.605174602,0.574040372
48195,0.130162731,0.114173481
48197,0.153937236,0.969020478
48198,0.132651473,0.326009614
48199,0.474780349,0.474780349
48200,0.182785258,0.161532256
48201,0.409807162,0.603486118
48202,0.257056556,0.257056556
48203,0.5216993,0.5216993
48204,0.767400145,0.912545196
48205,0.888888707,0.704954347
48206,0.069921054,0.017842464
48207,0.291895855,0.291895855
48208,0.283106851,0.412560827
48209,0.443064638,0.94862708
48210,0.227066053,0.227066053
48211,0.151607917,0.151607917
48212,0.190027654,0.478370334
48213,0.146693774,0.146693774
48214,0.753455175,0.680487544
48215,0.114085455,0.114085455
48216,0.102739093,0.084789292
48217,0.87424868,0.974996762
48218,0.132918689,0.339178235
48219,0.736783189,0.611495356
48220,0.143174182,0.228600726
48221,0.537182745,0.088120248
48222,0.19577418,0.196210649
48223,0.867503222,0.674285893
48224,0.389876888,0.102784611
48225,0.729267968,0.938083474
48226,0.250261154,0.095945702
48227,0.76655218,0.802306883
48228,0.164617708,0.525696465
48229,0.941710672,0.944906745
48230,0.339270137,0.189798035
48231,0.089885524,0.030526716
48233,0.266270443,0.266270443
48234,0.138118446,0.012195819
48235,0.907028565,0.907028565
48236,0.502214951,0.761384785
48237,0.130970878,0.045725785
48238,0.287469134,0.287469134
48240,0.838174713,0.90206854
48241,0.241628597,0.152294784
48242,0.340503858,0.619542593
48243,0.205971427,0.205971427
48244,0.503062828,0.503755256
48245,0.690422191,0.926165983
48246,0.301218199,0.38215976
48247,0.16006788,0.479353192
48248,0.041276633,0.070938443
48249,0.213316054,0.213316054
48250,0.712439243,0.884176003
